family,target,feature,mean_abs_shap,mean_shap,feature_shap_spearman,rank
joint_rf,SWB_avg,Conj,0.0002220425151951,-5.1946658324773825e-05,-0.4599271443088034,119
joint_rf,SWB_avg,Negate,0.0005647942571734,-1.0546282670554358e-05,-0.7276625591979273,71
joint_rf,SWB_avg,Quant,0.0011678799097952,-2.854394330739219e-05,0.8588764095877354,38
joint_rf,SWB_avg,Number,0.0004014063639599,-7.103830651960553e-05,-0.4136746861331414,91
joint_rf,SWB_avg,Swear,0.0012723182716498,9.5272298497391e-05,-0.6743961164222055,32
joint_rf,SWB_avg,YouPL,0.0010295147839647,-4.338418531057525e-05,0.8365332000939746,44
joint_rf,SWB_avg,PrepEnd,0.0003042991340027,3.072178418561033e-05,-0.1667045081103467,107
joint_rf,SWB_avg,SpecArt,0.0003003980980942,-6.08699022373187e-05,-0.5024942850344666,110
joint_rf,SWB_avg,QuanUnit,0.0003674608632035,-9.641227354035815e-05,0.4137690512678666,97
joint_rf,SWB_avg,Interjunction,0.0003553473639214,1.4467184047668334e-06,0.4812327957815377,98
